0,5258867807	5,587193561
0,3456824075	4,753182008
0,6637867377	6,324918053
0,7119187738	6,548269359
0,5319285102	5,648426587
0,586220561	5,933132408
0,5785463573	5,8834112
0,9612079654	7,803020894
0,1696364826	3,625421859
0,3575091886	4,798788194
0,6872697273	6,426783062
0,6842179402	6,433891147
0,6783230968	6,392259742
0,6848625768	6,41028292
0,3601636519	4,748591609
0,3795934087	4,854036557
0,5167957589	5,599753072
0,3114700419	4,604901174
0,2899191694	4,366916537
0,4486943503	5,275948286
0,5344338388	5,677572373
0,5558973087	5,774367979
0,1704888274	3,957837827
0,07477875732	3,160147776
0,430653767	5,219096031
0,7242802393	6,613791783
0,6307592539	6,154717805
0,3979207521	5,019001774
0,3491065638	4,780881986
0,5839551974	5,930463898
0,8969043519	7,485666688
0,6237560338	6,143027941
0,1218967253	3,742565496
0,1445281633	3,448997085
0,7792749499	6,894778957
0,02152966517	3,503820083
0,5043073976	5,543426144
0,1378927983	3,408973596
0,3580003847	4,81303151
0,9905536929	7,952568263
0,7219616548	6,611222972
0,1404652885	3,860987885
0,1760493111	3,925345708
0,5040652438	5,51665335
0,7900450781	6,947077459
0,2389112046	4,285751325
0,8393154585	7,196497597
0,2756081565	4,319282511
0,3581601998	4,890976409
0,5048984605	5,525293608
0,670365824	6,363321544
0,9354447105	7,674793972
0,2845789308	4,470040491
0,3149171516	4,608232184
0,4658084301	5,298539205
0,353135692	4,842527337
0,7501036286	6,74314503
0,7279653605	6,635167229
0,4668073352	5,30174046
0,9973112345	7,987109436
0,484443895	5,443842043
0,7169082113	6,581502329
0,3680924483	4,770793716
0,8847863782	7,425057179
0,5969604493	5,991268792
0,03857436958	2,720740671
0,5628829933	5,828539245
0,2385590356	4,265094452
0,5788234849	5,894194519
0,9231629084	7,613937025
0,849462405	7,24637394
0,4478606426	5,264229286
0,2750777667	4,231618535
0,5652905475	5,826644821
0,5097141525	5,550849245
0,3033119411	4,507768277
0,01280227521	2,77678862
0,6070175764	6,041630828
0,01074716312	3,313129739
0,7663703741	6,820421385
0,6154975823	6,069884832
0,4174483975	5,058955576
0,5778105914	5,915875235
0,7246370766	6,611812624
0,7340289824	6,668766769
0,9940104805	7,967164085
0,5400176322	5,702128238
0,283225385	4,548891949
0,7808995291	6,899063012
0,7372730632	6,684074075
0,6599683448	6,299447547
0,1472745835	3,855825888
0,7673214692	6,83384119
0,1841753297	4,01824915
0,624182155	6,129294913
0,5618265198	5,833513431
0,5115009388	5,569986776
0,02379102614	2,811391123
0,4933204194	5,456180907
0,09266447117	3,465509594
